,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
35,0.0,0.0,0.0,0.0,0.0,0.0,0.6122353166413341,0.0,0.0,0.0,0.38387827794918566,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754385693949238,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928205006781889
38,0.0,0.0,0.0,0.0,0.0,0.909854310195503,0.0,0.07681234175142586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.98494621499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.016666669795892878,0.016666666681440834,0.016666674119553554,0.016666666666669036,0.016666678316439563,0.0166666673378541,0.016666666666667756,0.7666666221789813,0.016666680841504338,0.016666667230351522,0.016666667587540374,0.01666666735612082,0.0166666667673032,0.01666667079168642,0.016666667661994476
41,0.0,0.0,0.0,0.0,0.0,0.9688888589790852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481480876177459,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979710122329671,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927083254048036,0.0
45,0.013333347574091913,0.013333338711747722,0.33861783454630734,0.013333335670195703,0.013333356569442536,0.013333338296902952,0.013333345940596158,0.48804868227386733,0.013333353814177728,0.013333339350772539,0.013333339198961564,0.013333356797938536,0.013333340211377978,0.013333349487676584,0.013333341555943522
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968888870052826,0.0
47,0.0,0.2902541981098934,0.0,0.0,0.0,0.705368690105175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678160554319111
49,0.013333335140127755,0.013333333341869369,0.013333337636531647,0.013333333333340002,0.013333340053003375,0.01333333372087465,0.013333333333336393,0.8133333076513626,0.013333341519720867,0.013333333658803206,0.013333333865042882,0.013333333731421043,0.013333333391444876,0.013333335715089729,0.013333333908031476
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805555266744735,0.0
51,0.0,0.0,0.0,0.0,0.0,0.9862744824977232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.37640392628007213,0.0,0.0,0.0,0.6096175576927254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.9481481045380057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.013333335772841471,0.013333333345623656,0.013333339652961382,0.013333334219313323,0.01333334279013459,0.01333334042565888,0.013333333334483072,0.5629433206389619,0.2637233138553077,0.013333333756260118,0.013333334054649716,0.013333333929182836,0.013333333421135758,0.013333336705576921,0.013333334097908475
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333332151412994,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555554942487736
57,0.0,0.0,0.24656792398597815,0.0,0.0,0.0,0.0,0.0,0.7173209206153414,0.0,0.0,0.0,0.0,0.0,0.0
58,0.033333336734850304,0.5333329223758304,0.03333334983084196,0.033333333336423215,0.03333334649522028,0.03333334264328955,0.033333358110872825,0.033333370105516784,0.03333338433507082,0.03333336581075869,0.033333485563495434,0.03333334897565679,0.033333333361217195,0.03333333358041981,0.033333388740536214
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666147669412,0.0,0.0,0.0,0.0,0.0,0.0
60,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
61,0.0,0.0,0.0,0.0,0.0,0.990175428499422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.4973530120312268,0.0,0.0,0.4907748282836749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416666202277851,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979736226666,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827160283662002
66,0.0,0.0,0.0,0.0,0.0,0.9416665988286735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611110910137654,0.0,0.0,0.0,0.0,0.0,0.0
68,0.01333333699459845,0.013333333343883208,0.013333335892483441,0.013333333338555468,0.013333337345277863,0.013333334290689312,0.013333333425484184,0.01333336521868234,0.8133332782130122,0.013333334092774856,0.013333334495120438,0.013333338059589219,0.013333333333355272,0.013333334101949396,0.01333333785454432
69,0.0,0.0,0.9844444294964156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.9654320436169405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.033333336734446585,0.5333329251261877,0.033333349828881156,0.033333333336422834,0.03333334649365649,0.03333334264218388,0.03333335810792524,0.03333337010113658,0.03333338432898624,0.033333365806891876,0.033333482843956326,0.0333333489737978,0.03333333336121387,0.03333333358039048,0.03333338873392294
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678160520235985,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283429052107136,0.0,0.0,0.0,0.0,0.0,0.13038717699316488
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913580172313117,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937777685411588,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979889146256,0.0,0.0
77,0.0,0.98721459301999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.03333333673717598,0.5333329056839594,0.03333334984212563,0.03333333333642531,0.03333334650422169,0.03333334264965596,0.03333335812782352,0.03333337013068137,0.03333338436998666,0.03333336583298164,0.03333350207830987,0.033333348986355295,0.03333333336123624,0.03333333358058872,0.03333338877847256
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575757022931392,0.0,0.0,0.0,0.0,0.0
80,0.013333338216004412,0.013333367098023827,0.013333346106050997,0.013333344861573995,0.01333334350420029,0.013333341720780673,0.013333355041435391,0.013333346893556475,0.8133330953614051,0.013333351078913638,0.013333373925330816,0.01333335361160815,0.013333334221755574,0.013333349740319366,0.0133333586190414
81,0.0,0.0,0.0,0.0,0.9594202345518323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.2430307836884553,0.0,0.0,0.0,0.699191342164357,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864734113520175,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950877120193541,0.0,0.0,0.0
85,0.01333335350731267,0.013333341972593853,0.01333337393855324,0.013333351207406868,0.01333336589563318,0.813332979592703,0.013333369116836935,0.013333349055240775,0.013333362352990819,0.013333357044004035,0.013333358833749536,0.013333364365902595,0.013333357945837525,0.013333361447419543,0.013333353723815541
86,0.013333343495275624,0.013333362042144858,0.01333335958934417,0.013333340118276651,0.013333349931600656,0.013333343801567274,0.4839296714236057,0.013333347178333533,0.013333350714384134,0.013333349461487735,0.3427368056912046,0.013333349577674633,0.01333333583356191,0.013333342703913228,0.013333348437625245
87,0.0,0.0,0.9777777546573315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.016666677661400103,0.016666741120084812,0.016666698965555546,0.01666667034219961,0.01666668866625509,0.016666675397047515,0.01666670906094957,0.016666688921792124,0.766666288945929,0.016666686750584393,0.016666724528262424,0.016666701584686066,0.01666667157599583,0.016666682031695194,0.016666694447562722
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508771495443226
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641025046639248,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508771357308312,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.9772357420168071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151513729593949,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222220512485522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.9575757055218646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854166510964031,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979769479835
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188321539694669,0.46860744443855695,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698924431240699,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416665736161816,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926509041571319,0.0,0.0,0.0
102,0.033333336831632886,0.03333355267022009,0.03333335030025208,0.03333333333651111,0.033333346869718554,0.03333334290818623,0.03333335881588767,0.033333371151845606,0.033333385786326886,0.03333336673487632,0.533332847907187,0.033333349420733356,0.033333333362010546,0.033333333587450054,0.03333339031716152
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17635013876354563,0.0,0.0,0.0,0.0,0.0,0.7903164515387004
104,0.0,0.0,0.9858585770504807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.9222221503946363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.957575715616427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.01666668513364225,0.016666667796181044,0.016666692272399062,0.01666668315750467,0.016666668839900284,0.016666678009281198,0.2415189831251918,0.016666689648577572,0.5418141339950362,0.016666695817233828,0.016666680850921982,0.01666668232525137,0.016666671285053718,0.016666683984561396,0.016666703759263643
108,0.0,0.0,0.6444843173706221,0.0,0.3465809614921206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.19527379437956804,0.7941570799399388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.9844444240103526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.1762989584526526,0.8148574921870717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601685642378439,0.0,0.0,0.0,0.0,0.38205356770811055,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533332858989455,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666665221936692,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.9897435711658874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.9575756322005816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.9897435745541147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066665337949896,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717171122488117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.9801418224320982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979759519685,0.0,0.0,0.0,0.0,0.0,0.0
122,0.033333336734557614,0.5333329243742588,0.033333349829420864,0.03333333333642294,0.03333334649408683,0.033333342642488065,0.033333358108737006,0.03333337010234386,0.033333384330664864,0.03333336580795735,0.03333348358739124,0.03333334897430945,0.03333333336121479,0.03333333358039855,0.033333388735747926
123,0.11215721169107958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787199680490596,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887549987876156,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.14949583671279293,0.0,0.0,0.0,0.0,0.0,0.0,0.8111101770229275,0.0
126,0.011111137673770831,0.011111117228162189,0.011111143050053039,0.011111116173719663,0.011111148251091545,0.011111123069431477,0.01111112872750445,0.09793656239441462,0.011111195812014288,0.011111120422340756,0.7576187197243095,0.011111122221299861,0.01111111484487106,0.011111119868099577,0.01111113053891721
127,0.0,0.0,0.6713731129351045,0.0,0.0,0.0,0.0,0.0,0.2708490283890976,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982389917114807,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.22769648343487747,0.0,0.0,0.0,0.0,0.21929620923864016,0.2069368265100938,0.22288980788666304,0.0,0.06731169976737146,0.0,0.0,0.04992836729649161
130,0.0,0.0,0.0,0.0,0.941666542091707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.01333334775471306,0.013333334756901318,0.013333337485868554,0.013333340214155063,0.013333339474625635,0.013333348619029689,0.013333340478346098,0.013333363273811327,0.8133331853991949,0.013333358925678817,0.013333344278831859,0.013333348061528536,0.013333334340473084,0.013333338865505225,0.01333333807133703
132,0.0,0.0,0.0,0.0,0.0,0.5061219483413509,0.23880569006656435,0.0,0.0,0.0,0.0,0.24618345248040271,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979506846735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.022222261079159887,0.022222224184775825,0.022222247485889395,0.022222250876194585,0.02222223341418666,0.02222223979448666,0.022222273195967604,0.6888884751747455,0.02222227489653389,0.02222227409248708,0.022222248860422067,0.02222225040050623,0.022222230246955438,0.02222225373398648,0.022222262563702667
135,0.0,0.0,0.0,0.0,0.0,0.0,0.09058985220854492,0.2512687721424327,0.0,0.0,0.0,0.6499780943266205,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688888378208497
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953333274796619,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886178703083828,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.9555554810330542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9626666174541297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.013333343434896876,0.013333345176045059,0.013333352708391555,0.013333352976631546,0.013333351457353638,0.013333349102198374,0.013333345310852077,0.2720933010555829,0.013333377475761224,0.5545731417716577,0.01333334728020728,0.013333350139389442,0.013333334793262383,0.013333337148361319,0.013333370169408661
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901754239903092,0.0,0.0,0.0
144,0.03333335927724333,0.03333333333333675,0.03333334621965007,0.0333333333333366,0.033333361756801065,0.03333333850092958,0.03333333333333483,0.5333331500114823,0.03333341630145099,0.0333333380066988,0.03333334096806822,0.03333333714240887,0.03333333333333625,0.03333333877808425,0.03333333970383831
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27583469896935137,0.0,0.5102354461620633,0.0,0.0,0.20726317681600778,0.0,0.0
146,0.03333333673592219,0.5333329148638886,0.03333334983604313,0.03333333333642418,0.033333346499369323,0.03333334264622394,0.033333358118686776,0.033333370117118434,0.03333338435117017,0.03333336582100376,0.033333492993808854,0.03333334898058819,0.03333333336122597,0.03333333358049766,0.033333388758028985
147,0.0,0.0,0.0,0.0,0.0,0.9222221102895426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575757046835769,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.9924731074838914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.9740740414342173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.03333335932017286,0.03333333333333674,0.03333334624098332,0.033333333333336594,0.03333336180387114,0.03333333850948383,0.03333333333333483,0.5333331268784215,0.033333439268385785,0.03333333801443486,0.03333334098070692,0.03333333714871416,0.03333333333333625,0.03333333878709732,0.033333339714383986
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990476174930898,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.3233027622527984,0.0,0.0,0.0,0.0,0.6612210250355899,0.0,0.0,0.0
154,0.01666667911110295,0.016666707167313156,0.016666696985561513,0.016666697773330245,0.016666687207333056,0.016666685982671136,0.016666683770894957,0.016666698209947525,0.016666696379651548,0.016666683594856256,0.7666663011897601,0.01666670326792457,0.016666680081475406,0.016666699562397316,0.01666669971578035
155,0.022222269903479974,0.02222224263731062,0.022222247309269656,0.022222230635485896,0.4777017579071539,0.022222264940747666,0.022222239082383077,0.23340896685722268,0.022222304696675868,0.022222271280752163,0.022222248852914153,0.022222242944795394,0.022222241219585003,0.022222232790938923,0.022222238941285024
156,0.0,0.0,0.0,0.0,0.0,0.0,0.9688888506702645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066663645468294
158,0.0,0.0,0.0,0.0,0.0,0.0,0.9918840458842847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.9450979560694409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.9893939191635074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.033333368554956444,0.03333336312018823,0.033333376971392,0.03333341198523267,0.033333387722170996,0.033333458981058606,0.033333393438010686,0.03333339994208662,0.5333323615650257,0.03333341140930598,0.033333412393308295,0.03333342682985489,0.033333430838630725,0.033333393751077245,0.03333340249770102
162,0.033333336736724326,0.533332909040605,0.0333333498399346,0.0333333333364249,0.033333346502473764,0.03333334264841966,0.03333335812453237,0.03333337012579605,0.03333338436320925,0.033333365828667166,0.033333498756037236,0.03333334898427787,0.033333333361232544,0.033333333580555916,0.033333388771109335
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823340092886321,0.10863819338004099,0.0,0.0,0.0,0.0,0.0,0.0
164,0.03333335926342315,0.03333333333333673,0.03333334621279504,0.03333333333333659,0.03333336174163132,0.033333338498181674,0.033333333333334825,0.5333331564699976,0.03333340989638212,0.03333333800421375,0.03333334096400799,0.03333333714038348,0.03333333333333624,0.03333333877518893,0.033333339700450576
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961111073767309,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.9416666039968766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.9901754238256938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.9416665624753568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.9754385611599288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.28756667936679464,0.0,0.0,0.0,0.0,0.0,0.7046254977144668,0.0,0.0,0.0,0.0,0.0,0.0
